iteration,target_column,#classes,#class_0,#class_1,#class_2,min_class_size,training_type,K,algorithm,feature_set,Features_count,balanced,accuracy,precision,recall,F1,AUC
2,person_vs_organization,2,23,174,0,23,K-Fold,5.0,LogReg,TFIDF_profile_text,500,True,0.868,0.6614,0.6234,0.6383,0.7134
2,person_vs_organization,2,23,174,0,23,LOOCV,,LogReg,TFIDF_profile_text,500,True,0.8782,0.7012,0.6858,0.693,0.6962
2,person_vs_organization,2,23,174,0,23,K-Fold,5.0,Decision Tree,TFIDF_profile_text,500,True,0.8629,0.6153,0.564,0.5767,0.5067
2,person_vs_organization,2,23,174,0,23,LOOCV,,Decision Tree,TFIDF_profile_text,500,True,0.8325,0.5996,0.6033,0.6014,0.6011
2,person_vs_organization,2,23,174,0,23,K-Fold,5.0,Random Forest,TFIDF_profile_text,500,True,0.8832,0.4416,0.5,0.469,0.5776
2,person_vs_organization,2,23,174,0,23,LOOCV,,Random Forest,TFIDF_profile_text,500,True,0.8883,0.9439,0.5217,0.5119,0.7045
2,person_vs_organization,2,23,174,0,23,K-Fold,5.0,SVM,TFIDF_profile_text,500,True,0.8782,0.6789,0.5915,0.6137,0.6897
2,person_vs_organization,2,23,174,0,23,LOOCV,,SVM,TFIDF_profile_text,500,True,0.8832,0.7063,0.6321,0.657,0.6919
2,person_vs_organization,2,23,174,0,23,K-Fold,5.0,AdaBoost,TFIDF_profile_text,500,True,0.8325,0.6193,0.6411,0.6284,0.6379
2,person_vs_organization,2,23,174,0,23,LOOCV,,AdaBoost,TFIDF_profile_text,500,True,0.8274,0.6135,0.6382,0.6234,0.471
2,person_vs_organization,2,23,174,0,23,K-Fold,5.0,XGBoost,TFIDF_profile_text,500,True,0.8579,0.6172,0.58,0.5923,0.5801
2,person_vs_organization,2,23,174,0,23,LOOCV,,XGBoost,TFIDF_profile_text,500,True,0.8376,0.5946,0.5873,0.5906,0.6287
2,person_vs_organization,2,23,174,0,23,K-Fold,5.0,LogReg,TFIDF_profile_text+numeric_metadata,504,False,0.8782,0.4413,0.4971,0.4676,0.7166
2,person_vs_organization,2,23,174,0,23,LOOCV,,LogReg,TFIDF_profile_text+numeric_metadata,504,False,0.8782,0.4413,0.4971,0.4676,0.6992
2,person_vs_organization,2,23,174,0,23,K-Fold,5.0,Decision Tree,TFIDF_profile_text+numeric_metadata,504,False,0.8274,0.5519,0.5439,0.5469,0.5439
2,person_vs_organization,2,23,174,0,23,LOOCV,,Decision Tree,TFIDF_profile_text+numeric_metadata,504,False,0.8629,0.6645,0.6583,0.6613,0.6583
2,person_vs_organization,2,23,174,0,23,K-Fold,5.0,Random Forest,TFIDF_profile_text+numeric_metadata,504,False,0.8883,0.9439,0.5217,0.5119,0.737
2,person_vs_organization,2,23,174,0,23,LOOCV,,Random Forest,TFIDF_profile_text+numeric_metadata,504,False,0.8934,0.9462,0.5435,0.5515,0.786
2,person_vs_organization,2,23,174,0,23,K-Fold,5.0,SVM,TFIDF_profile_text+numeric_metadata,504,False,0.8883,0.7792,0.5406,0.547,0.6942
2,person_vs_organization,2,23,174,0,23,LOOCV,,SVM,TFIDF_profile_text+numeric_metadata,504,False,0.8832,0.6956,0.5377,0.5427,0.6619
2,person_vs_organization,2,23,174,0,23,K-Fold,5.0,AdaBoost,TFIDF_profile_text+numeric_metadata,504,False,0.8782,0.6717,0.5726,0.5919,0.7198
2,person_vs_organization,2,23,174,0,23,LOOCV,,AdaBoost,TFIDF_profile_text+numeric_metadata,504,False,0.8883,0.7357,0.5783,0.6031,0.7334
2,person_vs_organization,2,23,174,0,23,K-Fold,5.0,XGBoost,TFIDF_profile_text+numeric_metadata,504,False,0.8782,0.6789,0.5915,0.6137,0.7746
2,person_vs_organization,2,23,174,0,23,LOOCV,,XGBoost,TFIDF_profile_text+numeric_metadata,504,False,0.8731,0.6746,0.6263,0.6443,0.7831
2,person_vs_organization,2,23,174,0,23,K-Fold,5.0,LogReg,TFIDF_profile_text+numeric_metadata,504,True,0.8782,0.7046,0.7046,0.7046,0.7109
2,person_vs_organization,2,23,174,0,23,LOOCV,,LogReg,TFIDF_profile_text+numeric_metadata,504,True,0.8579,0.6622,0.6743,0.6679,0.7124
2,person_vs_organization,2,23,174,0,23,K-Fold,5.0,Decision Tree,TFIDF_profile_text+numeric_metadata,504,True,0.7716,0.5361,0.55,0.5385,0.55
2,person_vs_organization,2,23,174,0,23,LOOCV,,Decision Tree,TFIDF_profile_text+numeric_metadata,504,True,0.8477,0.6393,0.6497,0.6441,0.6497
2,person_vs_organization,2,23,174,0,23,K-Fold,5.0,Random Forest,TFIDF_profile_text+numeric_metadata,504,True,0.8832,0.4416,0.5,0.469,0.7514
2,person_vs_organization,2,23,174,0,23,LOOCV,,Random Forest,TFIDF_profile_text+numeric_metadata,504,True,0.8934,0.9462,0.5435,0.5515,0.794
2,person_vs_organization,2,23,174,0,23,K-Fold,5.0,SVM,TFIDF_profile_text+numeric_metadata,504,True,0.8883,0.7255,0.6538,0.6796,0.6979
2,person_vs_organization,2,23,174,0,23,LOOCV,,SVM,TFIDF_profile_text+numeric_metadata,504,True,0.8832,0.7086,0.6509,0.6727,0.6869
2,person_vs_organization,2,23,174,0,23,K-Fold,5.0,AdaBoost,TFIDF_profile_text+numeric_metadata,504,True,0.8528,0.6298,0.6148,0.6215,0.7468
2,person_vs_organization,2,23,174,0,23,LOOCV,,AdaBoost,TFIDF_profile_text+numeric_metadata,504,True,0.8376,0.6255,0.6439,0.6335,0.7114
2,person_vs_organization,2,23,174,0,23,K-Fold,5.0,XGBoost,TFIDF_profile_text+numeric_metadata,504,True,0.8528,0.6298,0.6148,0.6215,0.7729
2,person_vs_organization,2,23,174,0,23,LOOCV,,XGBoost,TFIDF_profile_text+numeric_metadata,504,True,0.8629,0.6645,0.6583,0.6613,0.7831
3,target_population,3,65,220,15,15,K-Fold,5.0,LogReg,TFIDF_profile_text,500,False,0.76,0.4687,0.396,0.3938,0.7459
3,target_population,3,65,220,15,15,LOOCV,,LogReg,TFIDF_profile_text,500,False,0.7633,0.4795,0.4048,0.4061,0.7289
3,target_population,3,65,220,15,15,K-Fold,5.0,Decision Tree,TFIDF_profile_text,500,False,0.74,0.4327,0.4231,0.4248,0.5628
3,target_population,3,65,220,15,15,LOOCV,,Decision Tree,TFIDF_profile_text,500,False,0.7533,0.4516,0.4364,0.4395,0.5641
3,target_population,3,65,220,15,15,K-Fold,5.0,Random Forest,TFIDF_profile_text,500,False,0.76,0.4632,0.3924,0.388,0.6892
3,target_population,3,65,220,15,15,LOOCV,,Random Forest,TFIDF_profile_text,500,False,0.7867,0.4982,0.4407,0.448,0.6877
3,target_population,3,65,220,15,15,K-Fold,5.0,SVM,TFIDF_profile_text,500,False,0.78,0.4837,0.4629,0.4673,
3,target_population,3,65,220,15,15,LOOCV,,SVM,TFIDF_profile_text,500,False,0.78,0.4835,0.4593,0.465,
3,target_population,3,65,220,15,15,K-Fold,5.0,AdaBoost,TFIDF_profile_text,500,False,0.72,0.3466,0.3453,0.3203,0.5187
3,target_population,3,65,220,15,15,LOOCV,,AdaBoost,TFIDF_profile_text,500,False,0.7067,0.3506,0.3537,0.3393,0.4682
3,target_population,3,65,220,15,15,K-Fold,5.0,XGBoost,TFIDF_profile_text,500,False,0.7567,0.4615,0.427,0.4342,0.6694
3,target_population,3,65,220,15,15,LOOCV,,XGBoost,TFIDF_profile_text,500,False,0.7767,0.4945,0.4542,0.4646,0.6492
3,target_population,3,65,220,15,15,K-Fold,5.0,LogReg,TFIDF_profile_text,500,True,0.77,0.5153,0.5369,0.524,0.6678
3,target_population,3,65,220,15,15,LOOCV,,LogReg,TFIDF_profile_text,500,True,0.75,0.4905,0.5071,0.4966,0.6883
3,target_population,3,65,220,15,15,K-Fold,5.0,Decision Tree,TFIDF_profile_text,500,True,0.51,0.445,0.3744,0.3868,0.5764
3,target_population,3,65,220,15,15,LOOCV,,Decision Tree,TFIDF_profile_text,500,True,0.7133,0.4885,0.4668,0.4721,0.5828
3,target_population,3,65,220,15,15,K-Fold,5.0,Random Forest,TFIDF_profile_text,500,True,0.6967,0.4757,0.4313,0.4456,0.6339
3,target_population,3,65,220,15,15,LOOCV,,Random Forest,TFIDF_profile_text,500,True,0.8033,0.6125,0.5087,0.5271,0.6625
3,target_population,3,65,220,15,15,K-Fold,5.0,SVM,TFIDF_profile_text,500,True,0.78,0.5337,0.4945,0.5083,
3,target_population,3,65,220,15,15,LOOCV,,SVM,TFIDF_profile_text,500,True,0.7633,0.4814,0.4698,0.4743,
3,target_population,3,65,220,15,15,K-Fold,5.0,AdaBoost,TFIDF_profile_text,500,True,0.7,0.4106,0.4085,0.409,0.5285
3,target_population,3,65,220,15,15,LOOCV,,AdaBoost,TFIDF_profile_text,500,True,0.3467,0.342,0.3363,0.2794,0.403
3,target_population,3,65,220,15,15,K-Fold,5.0,XGBoost,TFIDF_profile_text,500,True,0.76,0.4637,0.4538,0.4569,0.6164
3,target_population,3,65,220,15,15,LOOCV,,XGBoost,TFIDF_profile_text,500,True,0.7567,0.4756,0.4559,0.4632,0.6391
3,target_population,3,65,220,15,15,K-Fold,5.0,LogReg,TFIDF_profile_text+numeric_metadata,504,False,0.78,0.5177,0.4268,0.4359,0.7521
3,target_population,3,65,220,15,15,LOOCV,,LogReg,TFIDF_profile_text+numeric_metadata,504,False,0.7733,0.4946,0.4202,0.4257,0.7354
3,target_population,3,65,220,15,15,K-Fold,5.0,Decision Tree,TFIDF_profile_text+numeric_metadata,504,False,0.7467,0.4464,0.4695,0.4575,0.6319
3,target_population,3,65,220,15,15,LOOCV,,Decision Tree,TFIDF_profile_text+numeric_metadata,504,False,0.7267,0.4385,0.4423,0.4404,0.615
3,target_population,3,65,220,15,15,K-Fold,5.0,Random Forest,TFIDF_profile_text+numeric_metadata,504,False,0.7833,0.5066,0.4319,0.4407,0.7453
3,target_population,3,65,220,15,15,LOOCV,,Random Forest,TFIDF_profile_text+numeric_metadata,504,False,0.8,0.5099,0.4612,0.4706,0.75
3,target_population,3,65,220,15,15,K-Fold,5.0,SVM,TFIDF_profile_text+numeric_metadata,504,False,0.8033,0.524,0.4916,0.5012,
3,target_population,3,65,220,15,15,LOOCV,,SVM,TFIDF_profile_text+numeric_metadata,504,False,0.77,0.4901,0.4548,0.4645,
3,target_population,3,65,220,15,15,K-Fold,5.0,AdaBoost,TFIDF_profile_text+numeric_metadata,504,False,0.7733,0.4801,0.4418,0.4484,0.6186
3,target_population,3,65,220,15,15,LOOCV,,AdaBoost,TFIDF_profile_text+numeric_metadata,504,False,0.7733,0.4715,0.4491,0.4523,0.6341
3,target_population,3,65,220,15,15,K-Fold,5.0,XGBoost,TFIDF_profile_text+numeric_metadata,504,False,0.7433,0.4418,0.421,0.4239,0.6784
3,target_population,3,65,220,15,15,LOOCV,,XGBoost,TFIDF_profile_text+numeric_metadata,504,False,0.7833,0.4918,0.4645,0.4716,0.7122
3,target_population,3,65,220,15,15,K-Fold,5.0,LogReg,TFIDF_profile_text+numeric_metadata,504,True,0.7833,0.5341,0.5502,0.5412,0.6892
3,target_population,3,65,220,15,15,LOOCV,,LogReg,TFIDF_profile_text+numeric_metadata,504,True,0.7533,0.4971,0.5086,0.5014,0.7113
3,target_population,3,65,220,15,15,K-Fold,5.0,Decision Tree,TFIDF_profile_text+numeric_metadata,504,True,0.67,0.4029,0.4166,0.4079,0.5888
3,target_population,3,65,220,15,15,LOOCV,,Decision Tree,TFIDF_profile_text+numeric_metadata,504,True,0.7367,0.4593,0.4649,0.462,0.6328
3,target_population,3,65,220,15,15,K-Fold,5.0,Random Forest,TFIDF_profile_text+numeric_metadata,504,True,0.7967,0.5255,0.4488,0.4604,0.7241
3,target_population,3,65,220,15,15,LOOCV,,Random Forest,TFIDF_profile_text+numeric_metadata,504,True,0.79,0.5145,0.4422,0.4527,0.7475
3,target_population,3,65,220,15,15,K-Fold,5.0,SVM,TFIDF_profile_text+numeric_metadata,504,True,0.7733,0.5262,0.4987,0.5093,
3,target_population,3,65,220,15,15,LOOCV,,SVM,TFIDF_profile_text+numeric_metadata,504,True,0.77,0.4875,0.4765,0.4806,
3,target_population,3,65,220,15,15,K-Fold,5.0,AdaBoost,TFIDF_profile_text+numeric_metadata,504,True,0.7367,0.4507,0.4794,0.4632,0.5921
3,target_population,3,65,220,15,15,LOOCV,,AdaBoost,TFIDF_profile_text+numeric_metadata,504,True,0.74,0.4822,0.4908,0.4859,0.5993
3,target_population,3,65,220,15,15,K-Fold,5.0,XGBoost,TFIDF_profile_text+numeric_metadata,504,True,0.7467,0.4609,0.4586,0.4591,0.6789
3,target_population,3,65,220,15,15,LOOCV,,XGBoost,TFIDF_profile_text+numeric_metadata,504,True,0.76,0.4753,0.4683,0.4711,0.7278
3,target_population,2,65,220,0,65,K-Fold,5.0,LogReg,TFIDF_profile_text,500,False,0.7719,0.6379,0.5108,0.4641,0.8587
3,target_population,2,65,220,0,65,LOOCV,,LogReg,TFIDF_profile_text,500,False,0.7754,0.6691,0.5294,0.5031,0.8481
3,target_population,2,65,220,0,65,K-Fold,5.0,Decision Tree,TFIDF_profile_text,500,False,0.8175,0.7491,0.6813,0.703,0.6924
3,target_population,2,65,220,0,65,LOOCV,,Decision Tree,TFIDF_profile_text,500,False,0.7825,0.6835,0.6531,0.6645,0.6393
3,target_population,2,65,220,0,65,K-Fold,5.0,Random Forest,TFIDF_profile_text,500,False,0.814,0.785,0.6248,0.6472,0.8542
3,target_population,2,65,220,0,65,LOOCV,,Random Forest,TFIDF_profile_text,500,False,0.8175,0.7832,0.6379,0.663,0.8315
3,target_population,2,65,220,0,65,K-Fold,5.0,SVM,TFIDF_profile_text,500,False,0.814,0.7414,0.679,0.6994,0.8449
3,target_population,2,65,220,0,65,LOOCV,,SVM,TFIDF_profile_text,500,False,0.8105,0.7372,0.6659,0.6871,0.8341
3,target_population,2,65,220,0,65,K-Fold,5.0,AdaBoost,TFIDF_profile_text,500,False,0.7719,0.6473,0.5596,0.5591,0.8284
3,target_population,2,65,220,0,65,LOOCV,,AdaBoost,TFIDF_profile_text,500,False,0.7754,0.6597,0.5673,0.57,0.7677
3,target_population,2,65,220,0,65,K-Fold,5.0,XGBoost,TFIDF_profile_text,500,False,0.814,0.748,0.6628,0.686,0.7932
3,target_population,2,65,220,0,65,LOOCV,,XGBoost,TFIDF_profile_text,500,False,0.8316,0.7838,0.6904,0.7177,0.772
3,target_population,2,65,220,0,65,K-Fold,5.0,LogReg,TFIDF_profile_text,500,True,0.8491,0.7841,0.8156,0.7974,0.8617
3,target_population,2,65,220,0,65,LOOCV,,LogReg,TFIDF_profile_text,500,True,0.8316,0.7633,0.8042,0.779,0.852
3,target_population,2,65,220,0,65,K-Fold,5.0,Decision Tree,TFIDF_profile_text,500,True,0.7965,0.7076,0.6568,0.6733,0.665
3,target_population,2,65,220,0,65,LOOCV,,Decision Tree,TFIDF_profile_text,500,True,0.8,0.7137,0.6916,0.701,0.6858
3,target_population,2,65,220,0,65,K-Fold,5.0,Random Forest,TFIDF_profile_text,500,True,0.807,0.7351,0.6474,0.6691,0.822
3,target_population,2,65,220,0,65,LOOCV,,Random Forest,TFIDF_profile_text,500,True,0.8386,0.7986,0.7003,0.7295,0.8384
3,target_population,2,65,220,0,65,K-Fold,5.0,SVM,TFIDF_profile_text,500,True,0.8386,0.7708,0.7708,0.7708,0.8488
3,target_population,2,65,220,0,65,LOOCV,,SVM,TFIDF_profile_text,500,True,0.8456,0.7808,0.7808,0.7808,0.8392
3,target_population,2,65,220,0,65,K-Fold,5.0,AdaBoost,TFIDF_profile_text,500,True,0.8386,0.7713,0.7654,0.7683,0.824
3,target_population,2,65,220,0,65,LOOCV,,AdaBoost,TFIDF_profile_text,500,True,0.8105,0.7303,0.7093,0.7184,0.7783
3,target_population,2,65,220,0,65,K-Fold,5.0,XGBoost,TFIDF_profile_text,500,True,0.8281,0.7604,0.7206,0.7365,0.8224
3,target_population,2,65,220,0,65,LOOCV,,XGBoost,TFIDF_profile_text,500,True,0.8281,0.7683,0.699,0.7221,0.7677
3,target_population,2,65,220,0,65,K-Fold,5.0,LogReg,TFIDF_profile_text+numeric_metadata,504,False,0.8175,0.8722,0.6054,0.6219,0.8755
3,target_population,2,65,220,0,65,LOOCV,,LogReg,TFIDF_profile_text+numeric_metadata,504,False,0.8105,0.837,0.5955,0.6074,0.8631
3,target_population,2,65,220,0,65,K-Fold,5.0,Decision Tree,TFIDF_profile_text+numeric_metadata,504,False,0.793,0.7056,0.7033,0.7044,0.7033
3,target_population,2,65,220,0,65,LOOCV,,Decision Tree,TFIDF_profile_text+numeric_metadata,504,False,0.8035,0.7204,0.7156,0.7179,0.7156
3,target_population,2,65,220,0,65,K-Fold,5.0,Random Forest,TFIDF_profile_text+numeric_metadata,504,False,0.8456,0.8426,0.6886,0.7244,0.8806
3,target_population,2,65,220,0,65,LOOCV,,Random Forest,TFIDF_profile_text+numeric_metadata,504,False,0.8281,0.801,0.661,0.6905,0.8506
3,target_population,2,65,220,0,65,K-Fold,5.0,SVM,TFIDF_profile_text+numeric_metadata,504,False,0.8491,0.8086,0.7288,0.7561,0.8648
3,target_population,2,65,220,0,65,LOOCV,,SVM,TFIDF_profile_text+numeric_metadata,504,False,0.8351,0.7817,0.7089,0.7334,0.8507
3,target_population,2,65,220,0,65,K-Fold,5.0,AdaBoost,TFIDF_profile_text+numeric_metadata,504,False,0.8351,0.7762,0.7198,0.7406,0.8385
3,target_population,2,65,220,0,65,LOOCV,,AdaBoost,TFIDF_profile_text+numeric_metadata,504,False,0.8421,0.7952,0.7189,0.7448,0.849
3,target_population,2,65,220,0,65,K-Fold,5.0,XGBoost,TFIDF_profile_text+numeric_metadata,504,False,0.7965,0.7076,0.6785,0.6901,0.7836
3,target_population,2,65,220,0,65,LOOCV,,XGBoost,TFIDF_profile_text+numeric_metadata,504,False,0.8211,0.7529,0.6944,0.7147,0.811
3,target_population,2,65,220,0,65,K-Fold,5.0,LogReg,TFIDF_profile_text+numeric_metadata,504,True,0.8526,0.7889,0.807,0.7972,0.8793
3,target_population,2,65,220,0,65,LOOCV,,LogReg,TFIDF_profile_text+numeric_metadata,504,True,0.8316,0.7608,0.7771,0.7682,0.8691
3,target_population,2,65,220,0,65,K-Fold,5.0,Decision Tree,TFIDF_profile_text+numeric_metadata,504,True,0.7719,0.6836,0.7005,0.6908,0.7005
3,target_population,2,65,220,0,65,LOOCV,,Decision Tree,TFIDF_profile_text+numeric_metadata,504,True,0.8,0.7191,0.735,0.7262,0.735
3,target_population,2,65,220,0,65,K-Fold,5.0,Random Forest,TFIDF_profile_text+numeric_metadata,504,True,0.8561,0.8548,0.7117,0.7494,0.8804
3,target_population,2,65,220,0,65,LOOCV,,Random Forest,TFIDF_profile_text+numeric_metadata,504,True,0.8456,0.826,0.6995,0.7332,0.8726
3,target_population,2,65,220,0,65,K-Fold,5.0,SVM,TFIDF_profile_text+numeric_metadata,504,True,0.8351,0.7665,0.7577,0.7619,0.8629
3,target_population,2,65,220,0,65,LOOCV,,SVM,TFIDF_profile_text+numeric_metadata,504,True,0.8386,0.7721,0.76,0.7657,0.8522
3,target_population,2,65,220,0,65,K-Fold,5.0,AdaBoost,TFIDF_profile_text+numeric_metadata,504,True,0.8316,0.761,0.7825,0.7705,0.8465
3,target_population,2,65,220,0,65,LOOCV,,AdaBoost,TFIDF_profile_text+numeric_metadata,504,True,0.8351,0.7658,0.7902,0.7764,0.855
3,target_population,2,65,220,0,65,K-Fold,5.0,XGBoost,TFIDF_profile_text+numeric_metadata,504,True,0.7965,0.7095,0.7002,0.7045,0.7936
3,target_population,2,65,220,0,65,LOOCV,,XGBoost,TFIDF_profile_text+numeric_metadata,504,True,0.8246,0.7522,0.7292,0.7393,0.8217
3,locals_vs_diaspora,3,84,204,12,12,K-Fold,5.0,LogReg,TFIDF_profile_text,500,False,0.7833,0.5213,0.475,0.4818,0.7685
3,locals_vs_diaspora,3,84,204,12,12,LOOCV,,LogReg,TFIDF_profile_text,500,False,0.8067,0.5439,0.4981,0.5068,0.7348
3,locals_vs_diaspora,3,84,204,12,12,K-Fold,5.0,Decision Tree,TFIDF_profile_text,500,False,0.7633,0.4889,0.4746,0.4775,0.6253
3,locals_vs_diaspora,3,84,204,12,12,LOOCV,,Decision Tree,TFIDF_profile_text,500,False,0.7033,0.4434,0.4241,0.4288,0.5466
3,locals_vs_diaspora,3,84,204,12,12,K-Fold,5.0,Random Forest,TFIDF_profile_text,500,False,0.8033,0.5287,0.4965,0.5025,0.7258
3,locals_vs_diaspora,3,84,204,12,12,LOOCV,,Random Forest,TFIDF_profile_text,500,False,0.7967,0.516,0.4979,0.501,0.6793
3,locals_vs_diaspora,3,84,204,12,12,K-Fold,5.0,SVM,TFIDF_profile_text,500,False,0.8067,0.5222,0.5121,0.5136,
3,locals_vs_diaspora,3,84,204,12,12,LOOCV,,SVM,TFIDF_profile_text,500,False,0.8267,0.5433,0.5313,0.534,
3,locals_vs_diaspora,3,84,204,12,12,K-Fold,5.0,AdaBoost,TFIDF_profile_text,500,False,0.7233,0.4588,0.4083,0.4047,0.5932
3,locals_vs_diaspora,3,84,204,12,12,LOOCV,,AdaBoost,TFIDF_profile_text,500,False,0.73,0.4623,0.4209,0.4199,0.5008
3,locals_vs_diaspora,3,84,204,12,12,K-Fold,5.0,XGBoost,TFIDF_profile_text,500,False,0.78,0.5,0.4851,0.4868,0.6459
3,locals_vs_diaspora,3,84,204,12,12,LOOCV,,XGBoost,TFIDF_profile_text,500,False,0.7933,0.513,0.5033,0.5052,0.6373
3,locals_vs_diaspora,3,84,204,12,12,K-Fold,5.0,LogReg,TFIDF_profile_text,500,True,0.7933,0.5191,0.5219,0.5205,0.7139
3,locals_vs_diaspora,3,84,204,12,12,LOOCV,,LogReg,TFIDF_profile_text,500,True,0.7867,0.5247,0.5257,0.5251,0.6705
3,locals_vs_diaspora,3,84,204,12,12,K-Fold,5.0,Decision Tree,TFIDF_profile_text,500,True,0.5733,0.4622,0.3959,0.4163,0.6069
3,locals_vs_diaspora,3,84,204,12,12,LOOCV,,Decision Tree,TFIDF_profile_text,500,True,0.4933,0.4892,0.3469,0.4024,0.6085
3,locals_vs_diaspora,3,84,204,12,12,K-Fold,5.0,Random Forest,TFIDF_profile_text,500,True,0.7233,0.5098,0.4643,0.484,0.6936
3,locals_vs_diaspora,3,84,204,12,12,LOOCV,,Random Forest,TFIDF_profile_text,500,True,0.7933,0.5099,0.5103,0.5091,0.6625
3,locals_vs_diaspora,3,84,204,12,12,K-Fold,5.0,SVM,TFIDF_profile_text,500,True,0.7833,0.5049,0.4984,0.4998,
3,locals_vs_diaspora,3,84,204,12,12,LOOCV,,SVM,TFIDF_profile_text,500,True,0.8133,0.547,0.5271,0.5346,
3,locals_vs_diaspora,3,84,204,12,12,K-Fold,5.0,AdaBoost,TFIDF_profile_text,500,True,0.7367,0.4916,0.4475,0.4615,0.5521
3,locals_vs_diaspora,3,84,204,12,12,LOOCV,,AdaBoost,TFIDF_profile_text,500,True,0.7267,0.4823,0.4356,0.448,0.534
3,locals_vs_diaspora,3,84,204,12,12,K-Fold,5.0,XGBoost,TFIDF_profile_text,500,True,0.7633,0.4929,0.4792,0.4826,0.6283
3,locals_vs_diaspora,3,84,204,12,12,LOOCV,,XGBoost,TFIDF_profile_text,500,True,0.77,0.4982,0.4825,0.487,0.6244
3,locals_vs_diaspora,3,84,204,12,12,K-Fold,5.0,LogReg,TFIDF_profile_text+numeric_metadata,504,False,0.7833,0.5111,0.4774,0.4821,0.7438
3,locals_vs_diaspora,3,84,204,12,12,LOOCV,,LogReg,TFIDF_profile_text+numeric_metadata,504,False,0.7867,0.5184,0.4813,0.4876,0.722
3,locals_vs_diaspora,3,84,204,12,12,K-Fold,5.0,Decision Tree,TFIDF_profile_text+numeric_metadata,504,False,0.7333,0.465,0.4785,0.4715,0.6449
3,locals_vs_diaspora,3,84,204,12,12,LOOCV,,Decision Tree,TFIDF_profile_text+numeric_metadata,504,False,0.71,0.4478,0.4531,0.4504,0.6224
3,locals_vs_diaspora,3,84,204,12,12,K-Fold,5.0,Random Forest,TFIDF_profile_text+numeric_metadata,504,False,0.8,0.5231,0.4995,0.5041,0.7707
3,locals_vs_diaspora,3,84,204,12,12,LOOCV,,Random Forest,TFIDF_profile_text+numeric_metadata,504,False,0.78,0.5085,0.4757,0.4812,0.7477
3,locals_vs_diaspora,3,84,204,12,12,K-Fold,5.0,SVM,TFIDF_profile_text+numeric_metadata,504,False,0.8167,0.5283,0.5264,0.5254,
3,locals_vs_diaspora,3,84,204,12,12,LOOCV,,SVM,TFIDF_profile_text+numeric_metadata,504,False,0.81,0.5304,0.5184,0.5213,
3,locals_vs_diaspora,3,84,204,12,12,K-Fold,5.0,AdaBoost,TFIDF_profile_text+numeric_metadata,504,False,0.7233,0.4453,0.4503,0.4467,0.6055
3,locals_vs_diaspora,3,84,204,12,12,LOOCV,,AdaBoost,TFIDF_profile_text+numeric_metadata,504,False,0.7333,0.4542,0.4458,0.4451,0.5575
3,locals_vs_diaspora,3,84,204,12,12,K-Fold,5.0,XGBoost,TFIDF_profile_text+numeric_metadata,504,False,0.7633,0.4839,0.4862,0.4838,0.7446
3,locals_vs_diaspora,3,84,204,12,12,LOOCV,,XGBoost,TFIDF_profile_text+numeric_metadata,504,False,0.7567,0.4775,0.4713,0.4712,0.7126
3,locals_vs_diaspora,3,84,204,12,12,K-Fold,5.0,LogReg,TFIDF_profile_text+numeric_metadata,504,True,0.78,0.5119,0.5107,0.5113,0.703
3,locals_vs_diaspora,3,84,204,12,12,LOOCV,,LogReg,TFIDF_profile_text+numeric_metadata,504,True,0.7833,0.521,0.5194,0.5202,0.666
3,locals_vs_diaspora,3,84,204,12,12,K-Fold,5.0,Decision Tree,TFIDF_profile_text+numeric_metadata,504,True,0.7,0.453,0.4505,0.4517,0.6249
3,locals_vs_diaspora,3,84,204,12,12,LOOCV,,Decision Tree,TFIDF_profile_text+numeric_metadata,504,True,0.6767,0.4498,0.4227,0.4351,0.6016
3,locals_vs_diaspora,3,84,204,12,12,K-Fold,5.0,Random Forest,TFIDF_profile_text+numeric_metadata,504,True,0.7833,0.5056,0.4774,0.4813,0.7357
3,locals_vs_diaspora,3,84,204,12,12,LOOCV,,Random Forest,TFIDF_profile_text+numeric_metadata,504,True,0.8033,0.5308,0.4988,0.5056,0.7403
3,locals_vs_diaspora,3,84,204,12,12,K-Fold,5.0,SVM,TFIDF_profile_text+numeric_metadata,504,True,0.8033,0.5246,0.5198,0.5211,
3,locals_vs_diaspora,3,84,204,12,12,LOOCV,,SVM,TFIDF_profile_text+numeric_metadata,504,True,0.8033,0.5328,0.5222,0.5266,
3,locals_vs_diaspora,3,84,204,12,12,K-Fold,5.0,AdaBoost,TFIDF_profile_text+numeric_metadata,504,True,0.6967,0.4729,0.482,0.4762,0.6148
3,locals_vs_diaspora,3,84,204,12,12,LOOCV,,AdaBoost,TFIDF_profile_text+numeric_metadata,504,True,0.7267,0.4889,0.4613,0.4734,0.542
3,locals_vs_diaspora,3,84,204,12,12,K-Fold,5.0,XGBoost,TFIDF_profile_text+numeric_metadata,504,True,0.7567,0.4816,0.4853,0.4828,0.7555
3,locals_vs_diaspora,3,84,204,12,12,LOOCV,,XGBoost,TFIDF_profile_text+numeric_metadata,504,True,0.74,0.467,0.4655,0.4647,0.7179
3,locals_vs_diaspora,2,84,204,0,84,K-Fold,5.0,LogReg,TFIDF_profile_text,500,False,0.7674,0.7704,0.6257,0.636,0.883
3,locals_vs_diaspora,2,84,204,0,84,LOOCV,,LogReg,TFIDF_profile_text,500,False,0.7847,0.8105,0.6485,0.6654,0.8831
